n_ibtracs_points,frac_missing_wmo_wind,frac_missing_usa_wind,frac_missing_newdelhi_wind,frac_track_not_main,frac_nature_nr,n_ready_points,frac_newdelhi_wind_missing_ready,frac_irregular_dt,frac_latnext_mismatch,genesis_year,SID
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1972.0,1972195N21091
61,1.0,1.0,1.0,0.0,0.0,57.0,1.0,0.0,0.0,1972.0,1972218N22089
65,1.0,1.0,1.0,0.0,0.0,61.0,1.0,0.0,0.0,1972.0,1972225N22090
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1972.0,1972241N24086
61,1.0,0.29508196721311475,1.0,0.0,0.0,57.0,1.0,0.0,0.0,1972.0,1972244N12123
61,1.0,0.7868852459016393,1.0,0.0,0.0,57.0,1.0,0.0,0.0,1972.0,1972251N15097
45,1.0,0.7111111111111111,1.0,0.0,0.0,41.0,1.0,0.0,0.0,1972.0,1972264N17092
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1972.0,1972277N12087
65,1.0,0.12307692307692308,1.0,0.0,0.0,61.0,1.0,0.0,0.0,1972.0,1972320N10091
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1972.0,1972331N14091
66,1.0,0.3787878787878788,1.0,0.0,0.0,62.0,1.0,0.0,0.0,1972.0,1972335N08116
57,1.0,1.0,1.0,0.0,0.0,53.0,1.0,0.0,0.0,1972.0,1972336N10089
5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1972.0,1972355N08084
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1973.0,1973187N19087
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1973.0,1973193N20089
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1973.0,1973200N21088
45,1.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,1973.0,1973238N21088
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1973.0,1973245N22088
49,1.0,0.4489795918367347,1.0,0.0,0.0,45.0,1.0,0.0,0.0,1973.0,1973280N12090
45,1.0,0.17777777777777778,1.0,0.0,0.0,41.0,1.0,0.0,0.0,1973.0,1973308N07091
45,1.0,0.17777777777777778,1.0,0.0,0.0,41.0,1.0,0.0,0.0,1973.0,1973317N08122
29,1.0,0.20689655172413793,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1973.0,1973319N13090
37,1.0,0.2702702702702703,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1973.0,1973339N07088
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1973.0,1973348N07088
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1973.0,1973360N04090
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1974.0,1974150N22089
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1974.0,1974167N18086
13,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1974.0,1974220N19087
57,1.0,1.0,1.0,0.0,0.0,53.0,1.0,0.0,0.0,1974.0,1974225N22089
33,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1974.0,1974269N16092
13,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1974.0,1974280N17085
9,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1974.0,1974287N17086
45,1.0,0.35555555555555557,1.0,0.0,0.0,41.0,1.0,0.0,0.0,1974.0,1974327N11088
33,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1975.0,1975007N08092
33,1.0,0.36363636363636365,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1975.0,1975125N13096
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1975.0,1975155N16087
13,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1975.0,1975169N19087
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1975.0,1975177N19087
41,1.0,1.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,1975.0,1975199N24086
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1975.0,1975217N19088
61,1.0,1.0,1.0,0.0,0.0,57.0,1.0,0.0,0.0,1975.0,1975229N20089
33,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1975.0,1975252N19086
53,1.0,0.03773584905660377,1.0,0.0,0.0,49.0,1.0,0.0,0.0,1975.0,1975258N12132
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1975.0,1975267N23088
13,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1975.0,1975290N15083
13,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1975.0,1975299N11085
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1975.0,1975305N15085
41,1.0,0.14634146341463414,1.0,0.0,0.0,37.0,1.0,0.0,0.0,1975.0,1975311N11089
65,1.0,0.24615384615384617,1.0,0.0,0.0,61.0,1.0,0.0,0.0,1975.0,1975328N09085
33,1.0,0.30303030303030304,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1976.0,1976120N12093
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1976.0,1976210N23089
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1976.0,1976214N19088
57,1.0,1.0,1.0,0.0,0.0,53.0,1.0,0.0,0.0,1976.0,1976225N20089
105,1.0,1.0,1.0,0.0,0.0,101.0,1.0,0.0,0.0,1976.0,1976240N21083
97,1.0,0.865979381443299,1.0,0.0,0.0,93.0,1.0,0.0,0.0,1976.0,1976252N17093
53,1.0,1.0,1.0,0.0,0.0,49.0,1.0,0.0,0.0,1976.0,1976289N09086
33,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1976.0,1976308N13088
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1976.0,1976320N11087
61,1.0,1.0,1.0,0.0,0.0,57.0,1.0,0.0,0.0,1976.0,1976328N08090
53,1.0,0.41509433962264153,1.0,0.0,0.0,49.0,1.0,0.0,0.0,1976.0,1976363N08089
37,1.0,0.6486486486486487,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1977.0,1977129N08084
77,0.7402597402597403,0.4675324675324675,1.0,0.0,0.0,73.0,1.0,0.0,0.0,1977.0,1977194N06142
51,0.8823529411764706,0.6666666666666666,1.0,0.0,0.0,47.0,1.0,0.0,0.0,1977.0,1977243N14129
69,1.0,0.7536231884057971,1.0,0.0,0.0,65.0,1.0,0.0,0.0,1977.0,1977300N13092
113,1.0,0.672566371681416,1.0,0.0,0.0,109.0,1.0,0.0,0.0,1977.0,1977313N09092
53,1.0,0.33962264150943394,1.0,0.0,0.0,49.0,1.0,0.0,0.0,1977.0,1977318N06093
29,1.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1978.0,1978134N11091
73,0.9041095890410958,0.547945205479452,1.0,0.0,0.0,69.0,1.0,0.0,0.0,1978.0,1978217N16129
77,0.8311688311688312,0.3116883116883117,1.0,0.0,0.0,73.0,1.0,0.0,0.0,1978.0,1978262N14135
25,1.0,0.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1978.0,1978298N13090
81,1.0,0.14814814814814814,1.0,0.0,0.0,77.0,1.0,0.0,0.0,1978.0,1978307N10082
81,1.0,0.2222222222222222,1.0,0.0,0.0,77.0,1.0,0.0,0.0,1978.0,1978323N08092
65,1.0,0.06153846153846154,1.0,0.0,0.0,61.0,1.0,0.0,0.0,1979.0,1979126N07090
137,0.8467153284671532,0.10218978102189781,1.0,0.0,0.0,133.0,1.0,0.0,0.0,1979.0,1979205N10148
73,1.0,0.2191780821917808,1.0,0.0,0.0,69.0,1.0,0.0,0.0,1979.0,1979259N11078
17,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1979.0,1979264N10087
45,1.0,0.35555555555555557,1.0,0.0,0.0,41.0,1.0,0.0,0.0,1979.0,1979300N06095
21,1.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1979.0,1979327N08088
79,1.0,0.0,1.0,0.0,0.0,75.0,1.0,0.0,0.0,1980.0,1980284N09092
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1980.0,1980290N10088
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1980.0,1980338N09085
99,1.0,0.43434343434343436,1.0,0.0,0.0,19.0,1.0,0.3508771929824561,0.3333333333333333,1980.0,1980345N09092
51,0.9215686274509803,0.27450980392156865,1.0,0.0,0.0,47.0,1.0,0.0,0.0,1981.0,1981283N07132
81,1.0,0.037037037037037035,1.0,0.0,0.0,16.0,1.0,0.3404255319148936,0.3191489361702128,1981.0,1981298N07083
39,1.0,0.07692307692307693,1.0,0.0,0.0,7.0,1.0,0.3333333333333333,0.3333333333333333,1981.0,1981321N13092
59,1.0,0.05084745762711865,1.0,0.0,0.0,11.0,1.0,0.3333333333333333,0.3333333333333333,1981.0,1981339N11089
56,0.6428571428571429,0.05357142857142857,0.26785714285714285,0.0,0.0,11.0,0.21875,0.34375,0.3125,1982.0,1982120N11083
61,0.5901639344262295,0.16393442622950818,0.22950819672131148,0.0,0.0,13.0,0.2571428571428571,0.34285714285714286,0.3142857142857143,1982.0,1982150N13087
9,0.6666666666666666,1.0,0.4444444444444444,0.0,0.0,5.0,0.4,0.0,0.0,1982.0,1982168N23090
16,0.5,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1982.0,1982199N18088
17,0.7058823529411765,1.0,0.47058823529411764,0.0,0.0,13.0,0.46153846153846156,0.0,0.0,1982.0,1982214N23090
6,0.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1982.0,1982224N20089
12,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,8.0,0.5,0.0,0.0,1982.0,1982230N21088
52,0.7307692307692307,1.0,0.46153846153846156,0.0,0.0,48.0,0.5,0.0,0.0,1982.0,1982239N19089
9,0.6666666666666666,1.0,0.4444444444444444,0.0,0.0,5.0,0.4,0.0,0.0,1982.0,1982252N18089
33,0.7878787878787878,0.030303030303030304,0.48484848484848486,0.0,0.030303030303030304,5.0,0.4375,0.375,0.375,1982.0,1982287N13091
46,0.6956521739130435,0.6086956521739131,0.34782608695652173,0.0,0.0,22.0,0.4375,0.15625,0.15625,1982.0,1982290N09084
9,0.6666666666666666,1.0,0.4444444444444444,0.0,0.0,5.0,0.4,0.0,0.0,1982.0,1982332N07088
13,0.6923076923076923,1.0,0.3076923076923077,0.0,1.0,9.0,0.4444444444444444,0.0,0.0,1982.0,1982337N08084
28,0.6428571428571429,1.0,0.14285714285714285,0.0,0.0,24.0,0.16666666666666666,0.0,0.0,1983.0,1983175N18087
55,0.6,0.7636363636363637,0.14545454545454545,0.0,0.0,51.0,0.1568627450980392,0.0,0.0,1983.0,1983216N23088
13,0.3076923076923077,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1983.0,1983252N25083
25,1.0,0.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1983.0,1983274N18089
69,0.8840579710144928,0.6956521739130435,1.0,0.0,0.0,65.0,1.0,0.0,0.0,1983.0,1983276N06130
95,0.968421052631579,0.4842105263157895,1.0,0.0,0.021052631578947368,91.0,1.0,0.0,0.0,1983.0,1983282N09155
12,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,8.0,0.5,0.0,0.0,1983.0,1983287N19091
37,0.8108108108108109,0.0,0.6486486486486487,0.0,0.0,33.0,0.6060606060606061,0.0,0.0,1983.0,1983309N10091
9,0.6666666666666666,1.0,0.4444444444444444,0.0,0.0,5.0,0.8,0.0,0.0,1983.0,1983356N08081
83,0.6987951807228916,0.24096385542168675,1.0,0.0,0.0,79.0,1.0,0.0,0.0,1984.0,1984169N20137
62,0.7096774193548387,1.0,0.3870967741935484,0.0,0.0,58.0,0.41379310344827586,0.0,0.0,1984.0,1984213N20089
37,0.7027027027027027,1.0,0.43243243243243246,0.0,0.0,33.0,0.48484848484848486,0.0,0.0,1984.0,1984228N20091
41,0.8292682926829268,0.1951219512195122,0.6829268292682927,0.0,0.0,37.0,0.7297297297297297,0.0,0.0,1984.0,1984285N17089
51,0.7254901960784313,0.0,0.43137254901960786,0.0,0.0392156862745098,47.0,0.3829787234042553,0.0,0.0,1984.0,1984314N09088
89,0.8089887640449438,0.0,0.6966292134831461,0.0,0.0,85.0,0.6823529411764706,0.0,0.0,1984.0,1984332N08086
35,0.6,0.34285714285714286,0.2857142857142857,0.0,0.0,22.0,0.4,0.08,0.04,1985.0,1985142N16089
8,0.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1985.0,1985213N20088
25,0.68,1.0,0.48,0.0,0.0,21.0,0.47619047619047616,0.0,0.0,1985.0,1985218N21088
8,0.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1985.0,1985226N19088
20,0.45,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1985.0,1985262N18090
12,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,8.0,0.5,0.0,0.0,1985.0,1985266N25077
9,0.6666666666666666,1.0,0.4444444444444444,0.0,0.0,5.0,0.4,0.0,0.0,1985.0,1985274N14084
77,0.7922077922077922,0.5454545454545454,1.0,0.0,0.0,73.0,1.0,0.0,0.0,1985.0,1985281N02144
39,0.7692307692307693,0.46153846153846156,0.6153846153846154,0.0,0.0,35.0,0.6,0.0,0.0,1985.0,1985282N12090
93,0.6451612903225806,0.12903225806451613,1.0,0.0,0.0,89.0,1.0,0.0,0.0,1985.0,1985284N05159
30,0.7333333333333333,0.5666666666666667,0.5,0.0,0.0,26.0,0.5,0.0,0.0,1985.0,1985287N13093
40,0.85,0.0,0.65,0.0,0.0,32.0,0.6470588235294118,0.029411764705882353,0.029411764705882353,1985.0,1985317N12082
41,0.8536585365853658,0.0,0.7560975609756098,0.0,0.0,37.0,0.7297297297297297,0.0,0.0,1985.0,1985343N04090
43,0.9302325581395349,0.23255813953488372,0.8837209302325582,0.0,0.046511627906976744,39.0,0.8717948717948718,0.0,0.0,1986.0,1986006N03087
14,0.7142857142857143,1.0,0.5714285714285714,0.0,0.0,10.0,0.6,0.0,0.0,1986.0,1986223N18088
177,0.5988700564971752,0.04519774011299435,1.0,0.0,0.0,173.0,1.0,0.0,0.0,1986.0,1986228N19120
9,0.7777777777777778,1.0,0.7777777777777778,0.0,0.0,5.0,1.0,0.0,0.0,1986.0,1986267N21088
45,0.8888888888888888,0.8888888888888888,0.8,0.0,0.06666666666666667,41.0,0.7804878048780488,0.0,0.0,1986.0,1986308N11090
44,0.5,0.06818181818181818,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1987.0,1987030N06089
49,0.7346938775510204,0.0,0.5510204081632653,0.0,0.0,45.0,0.5555555555555556,0.0,0.0,1987.0,1987150N13095
85,0.6235294117647059,0.023529411764705882,1.0,0.0,0.0,81.0,1.0,0.0,0.0,1987.0,1987219N08134
141,0.75177304964539,0.0,1.0,0.0,0.0,137.0,1.0,0.0,0.0,1987.0,1987219N08155
28,0.7142857142857143,1.0,0.42857142857142855,0.0,0.0,24.0,0.5,0.0,0.0,1987.0,1987238N24090
9,0.6666666666666666,1.0,0.4444444444444444,0.0,0.0,5.0,0.8,0.0,0.0,1987.0,1987255N23086
12,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,8.0,0.5,0.0,0.0,1987.0,1987258N23082
45,0.7111111111111111,0.5333333333333333,0.37777777777777777,0.0,0.0,41.0,0.3902439024390244,0.0,0.0,1987.0,1987287N12089
37,0.5405405405405406,0.05405405405405406,0.24324324324324326,0.0,0.0,33.0,0.24242424242424243,0.0,0.0,1987.0,1987303N06088
45,0.7555555555555555,0.0,0.6222222222222222,0.0,0.0,41.0,0.6097560975609756,0.0,0.0,1987.0,1987312N09095
89,1.0,0.0,1.0,0.0,0.0,85.0,1.0,0.0,0.0,1987.0,1987336N10085
51,0.6862745098039216,0.0,0.47058823529411764,0.0,0.0,47.0,0.425531914893617,0.0,0.0,1987.0,1987351N09086
19,0.8947368421052632,0.10526315789473684,0.8947368421052632,0.0,0.0,15.0,0.9333333333333333,0.0,0.0,1988.0,1988291N15095
37,1.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1988.0,1988319N08090
25,0.8,1.0,0.64,0.0,0.0,21.0,0.6666666666666666,0.0,0.0,1988.0,1988320N10087
68,0.8088235294117647,0.0,0.7352941176470589,0.0,0.0,62.0,0.7258064516129032,0.0,0.0,1988.0,1988327N06100
21,0.7619047619047619,0.0,0.5714285714285714,0.0,0.0,17.0,0.5294117647058824,0.0,0.0,1988.0,1988341N08090
35,0.9428571428571428,0.0,0.9428571428571428,0.0,0.0,31.0,0.967741935483871,0.0,0.0,1989.0,1989143N17090
17,0.8235294117647058,1.0,0.7058823529411765,0.0,0.0,13.0,0.7692307692307693,0.0,0.0,1989.0,1989163N20088
28,0.75,1.0,0.5357142857142857,0.0,0.0,24.0,0.625,0.0,0.0,1989.0,1989203N18086
12,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,8.0,0.5,0.0,0.0,1989.0,1989228N17086
9,0.6666666666666666,1.0,0.4444444444444444,0.0,0.0,5.0,0.4,0.0,0.0,1989.0,1989290N18090
79,0.8227848101265823,0.05063291139240506,0.759493670886076,0.0,0.0,75.0,0.7466666666666667,0.0,0.0,1989.0,1989305N07105
30,0.7333333333333333,1.0,0.5333333333333333,0.0,0.0,26.0,0.5384615384615384,0.0,0.0,1989.0,1989321N11085
9,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1990.0,1990108N09087
63,0.5714285714285714,0.0,0.15873015873015872,0.0,1.0,59.0,0.1016949152542373,0.0,0.0,1990.0,1990124N09088
19,0.47368421052631576,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1990.0,1990164N21089
25,0.48,1.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,1990.0,1990226N19088
39,0.48717948717948717,1.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,1990.0,1990232N22089
17,0.47058823529411764,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1990.0,1990246N23089
51,0.9215686274509803,0.0,1.0,0.0,0.6666666666666666,47.0,1.0,0.0,0.0,1990.0,1990272N11121
19,0.47368421052631576,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1990.0,1990280N18091
39,0.5384615384615384,0.10256410256410256,0.10256410256410256,0.0,1.0,35.0,0.08571428571428572,0.0,0.0,1990.0,1990304N08092
9,0.4444444444444444,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1990.0,1990318N14082
43,0.5581395348837209,0.0,0.13953488372093023,0.0,1.0,39.0,0.05128205128205128,0.0,0.0,1990.0,1990348N04087
45,1.0,0.0,1.0,0.0,1.0,41.0,1.0,0.0,0.0,1991.0,1991015N02087
65,0.6307692307692307,0.0,0.27692307692307694,0.0,1.0,61.0,0.22950819672131148,0.0,0.0,1991.0,1991113N10091
33,0.696969696969697,0.0,0.42424242424242425,0.0,1.0,29.0,0.3448275862068966,0.0,0.0,1991.0,1991150N14091
41,0.5121951219512195,1.0,0.04878048780487805,0.0,1.0,37.0,0.02702702702702703,0.0,0.0,1991.0,1991208N20090
41,0.5121951219512195,1.0,0.04878048780487805,0.0,1.0,37.0,0.02702702702702703,0.0,0.0,1991.0,1991234N20089
15,0.5333333333333333,1.0,0.13333333333333333,0.0,1.0,11.0,0.09090909090909091,0.0,0.0,1991.0,1991264N15084
19,0.5789473684210527,1.0,0.21052631578947367,0.0,1.0,15.0,0.2,0.0,0.0,1991.0,1991285N15090
23,0.5217391304347826,1.0,0.08695652173913043,0.0,1.0,19.0,0.05263157894736842,0.0,0.0,1991.0,1991301N10083
59,0.6949152542372882,0.0,0.4067796610169492,0.0,1.0,55.0,0.36363636363636365,0.0,0.0,1991.0,1991313N10095
41,0.6585365853658537,0.0,0.34146341463414637,0.0,1.0,37.0,0.2702702702702703,0.0,0.0,1992.0,1992136N10090
33,1.0,0.0,1.0,0.0,1.0,29.0,1.0,0.0,0.0,1992.0,1992167N12088
73,0.7808219178082192,0.0821917808219178,1.0,0.0,0.2465753424657534,69.0,1.0,0.0,0.0,1992.0,1992188N07156
71,0.8591549295774648,0.08450704225352113,1.0,0.0,0.14084507042253522,67.0,1.0,0.0,0.0,1992.0,1992198N13135
27,1.0,0.0,1.0,0.0,1.0,23.0,1.0,0.0,0.0,1992.0,1992207N18090
33,1.0,0.0,1.0,0.0,1.0,29.0,1.0,0.0,0.0,1992.0,1992265N18099
41,1.0,0.0,1.0,0.0,1.0,37.0,1.0,0.0,0.0,1992.0,1992279N10097
69,0.8985507246376812,0.028985507246376812,0.8115942028985508,0.0,1.0,65.0,0.8153846153846154,0.0,0.0,1992.0,1992288N10089
61,0.7377049180327869,0.0,0.4918032786885246,0.0,1.0,57.0,0.45614035087719296,0.0,0.0,1992.0,1992306N12093
95,0.7368421052631579,0.0,0.4842105263157895,0.0,1.0,91.0,0.46153846153846156,0.0,0.0,1992.0,1992311N06107
109,0.6972477064220184,0.0,0.5871559633027523,0.0,0.3119266055045872,105.0,0.580952380952381,0.0,0.0,1992.0,1992314N08141
37,1.0,0.0,1.0,0.0,1.0,33.0,1.0,0.0,0.0,1992.0,1992335N03077
17,0.4117647058823529,1.0,0.058823529411764705,0.0,1.0,13.0,0.0,0.0,0.0,1993.0,1993312N06079
71,0.7323943661971831,0.0,0.5774647887323944,0.0,1.0,67.0,0.5522388059701493,0.0,0.0,1993.0,1993331N07108
119,0.7226890756302521,0.0,1.0,0.0,0.11764705882352941,115.0,1.0,0.0,0.0,1993.0,1993336N05164
13,0.23076923076923078,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1993.0,1993353N09084
55,1.0,0.0,1.0,0.0,1.0,51.0,1.0,0.0,0.0,1994.0,1994078N06096
56,0.6607142857142857,0.0,0.48214285714285715,0.0,1.0,48.0,0.42,0.02,0.02,1994.0,1994117N07096
59,0.864406779661017,0.3728813559322034,1.0,0.0,0.0,55.0,1.0,0.0,0.0,1994.0,1994206N22107
27,0.5185185185185185,0.0,0.25925925925925924,0.0,1.0,23.0,0.17391304347826086,0.0,0.0,1994.0,1994302N11086
8,0.375,1.0,0.375,0.0,1.0,4.0,0.0,0.0,0.0,1995.0,1995126N11081
17,0.5294117647058824,1.0,0.4117647058823529,0.0,1.0,13.0,0.3076923076923077,0.0,0.0,1995.0,1995128N15082
27,0.7037037037037037,1.0,0.5555555555555556,0.0,1.0,23.0,0.5217391304347826,0.0,0.0,1995.0,1995135N20087
79,0.7848101265822784,0.0,1.0,0.0,0.3291139240506329,75.0,1.0,0.0,0.0,1995.0,1995233N16115
65,0.9230769230769231,0.0,0.8769230769230769,0.0,1.0,61.0,0.8688524590163934,0.0,0.0,1995.0,1995255N14104
17,0.9411764705882353,1.0,0.9411764705882353,0.0,1.0,13.0,1.0,0.0,0.0,1995.0,1995269N21088
75,0.92,0.0,1.0,0.0,0.5333333333333333,71.0,1.0,0.0,0.0,1995.0,1995292N08150
43,0.7441860465116279,0.0,0.6046511627906976,0.0,1.0,39.0,0.5641025641025641,0.0,0.0,1995.0,1995310N09096
57,0.6491228070175439,0.0,0.45614035087719296,0.0,1.0,53.0,0.41509433962264153,0.0,0.0,1995.0,1995323N05097
61,0.9180327868852459,0.0,0.8688524590163934,0.0,0.8688524590163934,57.0,0.8596491228070176,0.0,0.0,1996.0,1996122N08092
63,0.6984126984126984,0.0,0.5238095238095238,0.0,0.5079365079365079,59.0,0.4915254237288136,0.0,0.0,1996.0,1996163N08088
85,0.8823529411764706,0.0,0.8352941176470589,0.0,0.7176470588235294,81.0,0.8271604938271605,0.0,0.0,1996.0,1996167N16072
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1996.0,1996208N24084
10,0.6,1.0,0.4,0.0,0.0,6.0,0.16666666666666666,0.0,0.0,1996.0,1996275N15082
155,0.8193548387096774,0.0,0.7290322580645161,0.0,0.7290322580645161,151.0,0.7218543046357616,0.0,0.0,1996.0,1996288N09092
61,0.8524590163934426,0.0,0.7704918032786885,0.0,0.7377049180327869,57.0,0.7543859649122807,0.0,0.0,1996.0,1996296N09093
59,1.0,0.0,1.0,0.0,1.0,55.0,1.0,0.0,0.0,1996.0,1996299N11121
56,0.7321428571428571,0.0,0.6607142857142857,0.0,0.6428571428571429,48.0,0.66,0.02,0.02,1996.0,1996306N15097
95,0.7894736842105263,0.0,1.0,0.0,0.23157894736842105,91.0,1.0,0.0,0.0,1996.0,1996312N14125
89,0.5168539325842697,0.0,0.23595505617977527,0.0,0.34831460674157305,85.0,0.2,0.0,0.0,1996.0,1996332N09092
59,0.5423728813559322,0.0,0.4067796610169492,0.0,0.6101694915254238,55.0,0.36363636363636365,0.0,0.0,1997.0,1997133N03092
30,0.8333333333333334,1.0,0.7333333333333333,0.0,0.0,26.0,0.7307692307692307,0.0,0.0,1997.0,1997177N21090
34,0.7941176470588235,1.0,0.7058823529411765,0.0,0.0,30.0,0.7,0.0,0.0,1997.0,1997210N21089
29,0.7931034482758621,1.0,0.7241379310344828,0.0,0.0,25.0,0.72,0.0,0.0,1997.0,1997216N20091
58,0.9655172413793104,1.0,0.9655172413793104,0.0,0.0,54.0,0.9814814814814815,0.0,0.0,1997.0,1997232N20088
18,0.8888888888888888,1.0,0.8888888888888888,0.0,0.0,14.0,0.9285714285714286,0.0,0.0,1997.0,1997240N20087
65,0.6461538461538462,0.0,0.5384615384615384,0.0,0.4461538461538462,61.0,0.5081967213114754,0.0,0.0,1997.0,1997263N14084
125,0.656,0.0,0.656,0.0,0.424,121.0,0.6611570247933884,0.0,0.0,1997.0,1997298N06140
93,0.8387096774193549,0.0,0.7634408602150538,0.0,0.7634408602150538,89.0,0.7528089887640449,0.0,0.0,1997.0,1997307N08082
63,0.7777777777777778,0.0,0.6666666666666666,0.0,0.6031746031746031,59.0,0.6440677966101694,0.0,0.0,1998.0,1998133N04086
13,0.5384615384615384,1.0,0.38461538461538464,0.0,0.07692307692307693,9.0,0.2222222222222222,0.0,0.0,1998.0,1998165N18088
13,0.5384615384615384,1.0,0.3076923076923077,0.0,0.0,9.0,0.1111111111111111,0.0,0.0,1998.0,1998287N16083
25,0.32,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1998.0,1998299N11090
27,0.6296296296296297,0.07407407407407407,0.5555555555555556,0.0,0.14814814814814814,23.0,0.4782608695652174,0.0,0.0,1998.0,1998317N11087
58,0.6551724137931034,0.017241379310344827,0.5517241379310345,0.0,0.43103448275862066,54.0,0.5185185185185185,0.0,0.0,1998.0,1998320N10102
37,0.8378378378378378,0.0,1.0,0.0,0.2702702702702703,33.0,1.0,0.0,0.0,1998.0,1998343N08114
43,0.6976744186046512,0.0,0.5813953488372093,0.0,0.4883720930232558,39.0,0.5384615384615384,0.0,0.0,1999.0,1999031N08092
29,1.0,0.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,1999.0,1999159N18091
11,0.6363636363636364,1.0,0.45454545454545453,0.0,0.0,7.0,0.2857142857142857,0.0,0.0,1999.0,1999168N19086
18,0.7222222222222222,1.0,0.5555555555555556,0.0,0.0,14.0,0.5,0.0,0.0,1999.0,1999208N21089
21,0.47619047619047616,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1999.0,1999219N21089
